idpais;Pais;dep;Departamento;prov;Provincia;sec;Municipio;idloc;Localidad;dist;Distrito;zona;NomZona;reci;otros;idRecinto;Recinto;nombre;NumMesa;CodigoMesa;VotosConvergencia;VotosPulso;VotosMuspa;votosValidos;VotosBsd;VotosGente;VotosAs;VotosUn;Validos;votosNulos;votosBlancos;votosEmitidos;inscritos
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;201;LA ZARZUELA                             ;203;COLEGIO FRANCIA;9;COLEGIO FRANCIA                         ;3;322507290020303;20079;26;1;0;137;2;0;9;33;208;8;3;219;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;201;LA ZARZUELA                             ;203;COLEGIO FRANCIA;9;COLEGIO FRANCIA                         ;4;322507290020304;20080;31;0;2;144;1;2;6;5;191;5;2;198;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;201;LA ZARZUELA                             ;203;COLEGIO FRANCIA;9;COLEGIO FRANCIA                         ;5;322507290020305;20081;31;0;1;146;0;1;9;31;219;6;3;228;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;201;LA ZARZUELA                             ;203;COLEGIO FRANCIA;9;COLEGIO FRANCIA                         ;6;322507290020306;20082;28;0;1;146;0;1;9;28;213;4;2;219;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;201;LA ZARZUELA                             ;203;COLEGIO FRANCIA;9;COLEGIO FRANCIA                         ;7;322507290020307;20083;28;0;1;107;9;2;1;30;178;10;38;226;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;201;LA ZARZUELA                             ;203;COLEGIO FRANCIA;9;COLEGIO FRANCIA                         ;8;322507290020308;20084;33;1;1;142;0;1;10;34;222;4;1;227;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;201;LA ZARZUELA                             ;203;COLEGIO FRANCIA;9;COLEGIO FRANCIA                         ;9;322507290020309;20085;22;2;1;59;0;4;7;13;108;3;0;111;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;202;VINO TINTO                              ;204;ESC. NICOLAS  FERNANDEZ NARANJO;55;ESC. NICOLAS  FERNANDEZ NARANJO         ;1;322507290020401;20086;16;0;0;183;1;1;5;16;222;4;4;230;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;202;VINO TINTO                              ;204;ESC. NICOLAS  FERNANDEZ NARANJO;55;ESC. NICOLAS  FERNANDEZ NARANJO         ;2;322507290020402;20087;7;0;1;194;0;2;5;16;225;2;5;232;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;202;VINO TINTO                              ;204;ESC. NICOLAS  FERNANDEZ NARANJO;55;ESC. NICOLAS  FERNANDEZ NARANJO         ;3;322507290020403;20088;18;0;1;167;0;0;2;26;214;5;4;223;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;202;VINO TINTO                              ;204;ESC. NICOLAS  FERNANDEZ NARANJO;55;ESC. NICOLAS  FERNANDEZ NARANJO         ;4;322507290020404;20089;29;1;1;152;1;0;3;29;216;5;3;224;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;202;VINO TINTO                              ;204;ESC. NICOLAS  FERNANDEZ NARANJO;55;ESC. NICOLAS  FERNANDEZ NARANJO         ;5;322507290020405;20090;13;0;0;188;0;1;3;19;224;3;4;231;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;202;VINO TINTO                              ;204;ESC. NICOLAS  FERNANDEZ NARANJO;55;ESC. NICOLAS  FERNANDEZ NARANJO         ;6;322507290020406;20091;16;0;1;178;0;2;4;17;218;6;4;228;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;202;VINO TINTO                              ;204;ESC. NICOLAS  FERNANDEZ NARANJO;55;ESC. NICOLAS  FERNANDEZ NARANJO         ;7;322507290020407;20092;13;0;0;179;0;2;4;22;220;2;1;223;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;202;VINO TINTO                              ;204;ESC. NICOLAS  FERNANDEZ NARANJO;55;ESC. NICOLAS  FERNANDEZ NARANJO         ;8;322507290020408;20093;10;0;2;183;1;1;1;24;222;4;5;231;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;202;VINO TINTO                              ;204;ESC. NICOLAS  FERNANDEZ NARANJO;55;ESC. NICOLAS  FERNANDEZ NARANJO         ;9;322507290020409;20094;10;0;2;186;2;1;6;14;221;6;2;229;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;202;VINO TINTO                              ;204;ESC. NICOLAS  FERNANDEZ NARANJO;55;ESC. NICOLAS  FERNANDEZ NARANJO         ;10;322507290020410;20095;19;0;2;183;0;0;4;24;232;1;2;235;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;202;VINO TINTO                              ;204;ESC. NICOLAS  FERNANDEZ NARANJO;55;ESC. NICOLAS  FERNANDEZ NARANJO         ;11;322507290020411;20096;36;0;1;154;0;1;4;30;226;4;1;231;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;202;VINO TINTO                              ;204;ESC. NICOLAS  FERNANDEZ NARANJO;55;ESC. NICOLAS  FERNANDEZ NARANJO         ;12;322507290020412;20097;26;0;3;171;1;1;3;18;223;0;1;224;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;202;VINO TINTO                              ;204;ESC. NICOLAS  FERNANDEZ NARANJO;55;ESC. NICOLAS  FERNANDEZ NARANJO         ;13;322507290020413;20098;26;1;1;173;0;2;6;26;235;2;0;237;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;202;VINO TINTO                              ;204;ESC. NICOLAS  FERNANDEZ NARANJO;55;ESC. NICOLAS  FERNANDEZ NARANJO         ;14;322507290020414;20099;12;1;3;168;3;2;5;28;222;1;0;223;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;202;VINO TINTO                              ;204;ESC. NICOLAS  FERNANDEZ NARANJO;55;ESC. NICOLAS  FERNANDEZ NARANJO         ;15;322507290020415;20100;19;1;0;168;1;0;2;7;198;10;5;213;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;202;VINO TINTO                              ;204;ESC. NICOLAS  FERNANDEZ NARANJO;55;ESC. NICOLAS  FERNANDEZ NARANJO         ;16;322507290020416;20101;26;0;0;162;0;3;3;21;215;14;2;231;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;202;VINO TINTO                              ;204;ESC. NICOLAS  FERNANDEZ NARANJO;55;ESC. NICOLAS  FERNANDEZ NARANJO         ;17;322507290020417;20102;17;0;2;175;0;1;7;22;224;6;2;232;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;202;VINO TINTO                              ;204;ESC. NICOLAS  FERNANDEZ NARANJO;55;ESC. NICOLAS  FERNANDEZ NARANJO         ;18;322507290020418;20103;7;1;0;188;0;4;6;11;217;7;4;228;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;202;VINO TINTO                              ;204;ESC. NICOLAS  FERNANDEZ NARANJO;55;ESC. NICOLAS  FERNANDEZ NARANJO         ;19;322507290020419;20104;7;0;2;192;0;2;2;14;219;8;3;230;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;202;VINO TINTO                              ;204;ESC. NICOLAS  FERNANDEZ NARANJO;55;ESC. NICOLAS  FERNANDEZ NARANJO         ;20;322507290020420;20105;9;0;1;160;0;4;7;23;204;18;4;226;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;202;VINO TINTO                              ;204;ESC. NICOLAS  FERNANDEZ NARANJO;55;ESC. NICOLAS  FERNANDEZ NARANJO         ;21;322507290020421;20106;26;1;1;158;3;2;8;29;228;1;1;230;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;202;VINO TINTO                              ;204;ESC. NICOLAS  FERNANDEZ NARANJO;55;ESC. NICOLAS  FERNANDEZ NARANJO         ;22;322507290020422;20107;16;0;0;179;0;0;7;18;220;3;4;227;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;202;VINO TINTO                              ;204;ESC. NICOLAS  FERNANDEZ NARANJO;55;ESC. NICOLAS  FERNANDEZ NARANJO         ;23;322507290020423;20108;13;0;1;181;0;0;3;22;220;11;2;233;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;202;VINO TINTO                              ;204;ESC. NICOLAS  FERNANDEZ NARANJO;55;ESC. NICOLAS  FERNANDEZ NARANJO         ;24;322507290020424;20109;15;2;1;166;0;1;6;27;218;5;1;224;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;202;VINO TINTO                              ;204;ESC. NICOLAS  FERNANDEZ NARANJO;55;ESC. NICOLAS  FERNANDEZ NARANJO         ;25;322507290020425;20110;14;2;2;169;0;2;7;25;221;3;2;226;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;202;VINO TINTO                              ;204;ESC. NICOLAS  FERNANDEZ NARANJO;55;ESC. NICOLAS  FERNANDEZ NARANJO         ;26;322507290020426;20111;3;1;0;199;0;2;5;13;223;4;4;231;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;202;VINO TINTO                              ;204;ESC. NICOLAS  FERNANDEZ NARANJO;55;ESC. NICOLAS  FERNANDEZ NARANJO         ;27;322507290020427;20112;19;1;2;162;0;0;3;19;206;12;1;219;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;202;VINO TINTO                              ;204;ESC. NICOLAS  FERNANDEZ NARANJO;55;ESC. NICOLAS  FERNANDEZ NARANJO         ;28;322507290020428;20113;19;0;1;150;1;2;10;34;217;8;4;229;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;202;VINO TINTO                              ;204;ESC. NICOLAS  FERNANDEZ NARANJO;55;ESC. NICOLAS  FERNANDEZ NARANJO         ;29;322507290020429;20114;17;0;4;164;1;0;2;35;223;3;2;228;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;202;VINO TINTO                              ;204;ESC. NICOLAS  FERNANDEZ NARANJO;55;ESC. NICOLAS  FERNANDEZ NARANJO         ;30;322507290020430;20115;24;0;3;159;0;1;8;19;214;7;2;223;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;202;VINO TINTO                              ;204;ESC. NICOLAS  FERNANDEZ NARANJO;55;ESC. NICOLAS  FERNANDEZ NARANJO         ;31;322507290020431;20116;12;0;1;187;0;3;4;16;223;2;2;227;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;202;VINO TINTO                              ;204;ESC. NICOLAS  FERNANDEZ NARANJO;55;ESC. NICOLAS  FERNANDEZ NARANJO         ;32;322507290020432;20117;22;1;3;168;0;1;7;11;213;9;0;222;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;202;VINO TINTO                              ;204;ESC. NICOLAS  FERNANDEZ NARANJO;55;ESC. NICOLAS  FERNANDEZ NARANJO         ;33;322507290020433;20118;24;0;3;158;2;1;5;21;214;5;2;221;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;202;VINO TINTO                              ;204;ESC. NICOLAS  FERNANDEZ NARANJO;55;ESC. NICOLAS  FERNANDEZ NARANJO         ;34;322507290020434;20119;12;0;0;167;0;1;8;14;202;0;3;205;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;203;VILLA DE LA CRUZ                        ;205;ESC. SERGIO SUAREZ;40;ESC. SERGIO SUAREZ                      ;1;322507290020501;20120;16;0;4;173;1;1;0;24;219;8;1;228;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;203;VILLA DE LA CRUZ                        ;205;ESC. SERGIO SUAREZ;40;ESC. SERGIO SUAREZ                      ;2;322507290020502;20121;14;0;1;177;1;1;3;26;223;3;1;227;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;203;VILLA DE LA CRUZ                        ;205;ESC. SERGIO SUAREZ;40;ESC. SERGIO SUAREZ                      ;3;322507290020503;20122;32;0;3;151;0;3;5;28;222;2;2;226;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;203;VILLA DE LA CRUZ                        ;205;ESC. SERGIO SUAREZ;40;ESC. SERGIO SUAREZ                      ;4;322507290020504;20123;18;0;0;177;0;0;0;27;222;4;3;229;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;203;VILLA DE LA CRUZ                        ;205;ESC. SERGIO SUAREZ;40;ESC. SERGIO SUAREZ                      ;5;322507290020505;20124;22;0;3;177;0;1;4;14;221;6;1;228;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;203;VILLA DE LA CRUZ                        ;205;ESC. SERGIO SUAREZ;40;ESC. SERGIO SUAREZ                      ;6;322507290020506;20125;10;0;0;180;1;0;6;24;221;6;0;227;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;203;VILLA DE LA CRUZ                        ;205;ESC. SERGIO SUAREZ;40;ESC. SERGIO SUAREZ                      ;7;322507290020507;20126;5;0;4;185;2;1;4;23;224;8;2;234;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;203;VILLA DE LA CRUZ                        ;205;ESC. SERGIO SUAREZ;40;ESC. SERGIO SUAREZ                      ;8;322507290020508;20127;24;3;0;162;0;0;5;32;226;1;5;232;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;203;VILLA DE LA CRUZ                        ;205;ESC. SERGIO SUAREZ;40;ESC. SERGIO SUAREZ                      ;9;322507290020509;20128;12;0;0;178;0;0;4;32;226;0;2;228;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;203;VILLA DE LA CRUZ                        ;205;ESC. SERGIO SUAREZ;40;ESC. SERGIO SUAREZ                      ;10;322507290020510;20129;28;0;0;155;0;0;10;22;215;6;3;224;999
32;Bolivia;2;La Paz         ;1;Murillo                                 ;1;NUESTRA SEÑORA DE LA PAZ;729;Nuestra Señora de La Paz;2;DISTRITO 2                              ;203;VILLA DE LA CRUZ                        ;205;ESC. SERGIO SUAREZ;40;ESC. SERGIO SUAREZ                      ;11;322507290020511;20130;27;0;0;162;0;2;0;30;221;4;5;230;999
